AVGQLen:mean
67,787848605578
68,908366533865
67,083665338645
66,573456175299
65,429780876494
65,880229083665
67,742529880478
67,338645418327
66,570219123506
65,264442231076
67,32843625498
66,674800796813
69,116782868526
66,163346613546
66,129731075697
67,729581673307
70,27265936255
68,207918326693
68,229332669323
65,340886454183
68,72734063745
67,227091633466
67,682768924303
69,303037848606
66,229083665339
69,710657370518
65,689741035857
72,28984063745
71,03311752988
64,992778884462
66,256225099602
63,605079681275
67,025647410359
63,59188247012
68,51469123506
