ThroughputStat:last
415762,03333333
415525,43333333
414612,43333333
415773,73333333
412861,9
416131,03333333
415380,36666667
415342,43333333
415078,06666667
416617,63333333
414710,33333333
415725,06666667
414916,96666667
414034,13333333
414345,36666667
415188,76666667
414852,83333333
416335,36666667
413420,83333333
415223,9
414192,1
411401,46666667
414840,3
415148,93333333
414792,86666667
414590,16666667
414646,9
413674,63333333
412751,2
413731,26666667
413949,9
415409,7
414704,2
414117,66666667
415199,86666667
