B_16
2,5973333333333
2,7466666666667
2,7333333333333
2,6
2,6853333333333
2,736
2,6506666666667
2,7306666666667
2,6773333333333
2,6346666666667
2,7146666666667
2,6613333333333
2,776
2,688
2,6266666666667
2,7573333333333
2,7066666666667
2,6266666666667
2,712
2,7386666666667
2,7946666666667
2,6986666666667
2,7573333333333
2,6693333333333
2,6773333333333
2,7466666666667
2,64
2,5893333333333
2,7173333333333
2,8053333333333
2,6853333333333
2,8746666666667
2,688
2,6746666666667
2,7093333333333
