exceedM:last
0
0
0,032
0
0
0,010666666666667
0,0053333333333333
0,032
0
0,021333333333333
0,0053333333333333
0
0
0
0
0
0
0,0053333333333333
0
0
0,018666666666667
0
0
0
0
0
0,0053333333333333
0,010666666666667
0
0,013333333333333
0,016
0
0
0
0
0
0
0,0053333333333333
0,0053333333333333
0
0
0
0
0
0
0
0,016
0
0
0,010666666666667
0,032
0
0,0053333333333333
0,016
0,021333333333333
0
0
0
0,032
0
0
0,021333333333333
0,016
0,016
0
0
0
0
0
0,0053333333333333
0
0,021333333333333
0,016
0,021333333333333
0
0
0,010666666666667
0
0,016
0,016
0
0,0053333333333333
0,058666666666667
0,024
0
0
0,0053333333333333
0
0
0
0,010666666666667
0
0,0053333333333333
0
0
0,016
0
0,0053333333333333
0
0
0
0,010666666666667
0,016
0
0
0
0
0
0,0053333333333333
0,021333333333333
0,010666666666667
0
0,0053333333333333
0
0,0053333333333333
0,016
0
0,0053333333333333
0,0053333333333333
0,021333333333333
0,024
0,016
0
0,034666666666667
0
0,032
0
0
0,0053333333333333
0
0
0
0,018666666666667
0
0,010666666666667
0,0053333333333333
0
0
0
0,010666666666667
0
0
0
0,021333333333333
0
0
0,021333333333333
0,010666666666667
0
0,021333333333333
0,0053333333333333
0,0053333333333333
0
0
0
0,0053333333333333
0
0
0
0
0
0
0,021333333333333
0
0,0053333333333333
0,010666666666667
0
0
0
0,021333333333333
0,018666666666667
0,016
0,0053333333333333
0,042666666666667
0
0
0,013333333333333
0
0
0
0,0053333333333333
0
0
0,0053333333333333
0
0,021333333333333
0
0,010666666666667
0
0
0
0,021333333333333
0
0,021333333333333
0,010666666666667
0
0,016
0
0,034666666666667
0,0053333333333333
