B_Minus1
4,3306666666667
4,384
4,424
4,4293333333333
4,4266666666667
4,3866666666667
4,3733333333333
4,4026666666667
4,3813333333333
4,32
4,488
4,424
4,4106666666667
4,2986666666667
4,36
4,3893333333333
4,3013333333333
4,5013333333333
4,392
4,3653333333333
4,3226666666667
4,3466666666667
4,3786666666667
4,304
4,4133333333333
4,4293333333333
4,4346666666667
4,4106666666667
4,352
4,4426666666667
4,3866666666667
4,36
4,4053333333333
4,3973333333333
4,4
4,3066666666667
4,3413333333333
4,3493333333333
4,4
4,4133333333333
4,3813333333333
4,4053333333333
4,368
4,3946666666667
4,36
4,3493333333333
4,432
4,352
4,4
4,5066666666667
4,4053333333333
4,4186666666667
4,472
4,3626666666667
4,3946666666667
4,3493333333333
4,4346666666667
4,3253333333333
4,4986666666667
4,3866666666667
4,4186666666667
4,3653333333333
4,3173333333333
4,3253333333333
4,3226666666667
4,312
4,4026666666667
4,4
4,3893333333333
4,3253333333333
4,4026666666667
4,4373333333333
4,376
4,3253333333333
4,3813333333333
4,4026666666667
4,5413333333333
4,3733333333333
4,3973333333333
4,3653333333333
4,4
4,376
4,3733333333333
4,4186666666667
4,352
4,3946666666667
4,3866666666667
4,3946666666667
4,3173333333333
4,4186666666667
4,3733333333333
4,368
4,4133333333333
4,3173333333333
4,3546666666667
4,4266666666667
4,4453333333333
4,3813333333333
4,4213333333333
4,3733333333333
4,4773333333333
4,3306666666667
4,3946666666667
4,3413333333333
4,4506666666667
4,3546666666667
4,432
4,3733333333333
4,4053333333333
4,304
4,4266666666667
4,4826666666667
4,4106666666667
4,44
4,5146666666667
4,4693333333333
4,392
4,5333333333333
4,3973333333333
4,3893333333333
4,4453333333333
4,4133333333333
4,408
4,392
4,392
4,432
4,3466666666667
4,4826666666667
4,4693333333333
4,3733333333333
4,392
4,352
4,4506666666667
4,4106666666667
4,416
4,36
4,3146666666667
4,5546666666667
4,328
4,4693333333333
4,4773333333333
4,3733333333333
4,3093333333333
4,384
4,4266666666667
4,368
4,3466666666667
4,36
4,3733333333333
4,4613333333333
4,4533333333333
4,3573333333333
4,3786666666667
4,4533333333333
4,3013333333333
4,4026666666667
4,3546666666667
4,416
4,4133333333333
4,4213333333333
4,3706666666667
4,3333333333333
4,4186666666667
4,3706666666667
4,4106666666667
4,384
4,4266666666667
4,3573333333333
4,3706666666667
4,4133333333333
4,3893333333333
4,416
4,424
4,544
4,4986666666667
4,328
4,4586666666667
4,512
4,48
4,28
4,3706666666667
4,4133333333333
4,408
4,4586666666667
4,4506666666667
4,3386666666667
4,472
4,296
4,3386666666667
4,3733333333333
4,384
4,392
4,3866666666667
4,48
4,4746666666667
4,4266666666667
4,3866666666667
4,5386666666667
4,4266666666667
4,4133333333333
