avgWaitingTimeFrame:mean
9,9272908366534
10,17097415507
9,386521308226
9,2284011916584
9,1498015873016
9,8902077151335
9,4840954274354
9,9910891089109
9,5242814667988
9,6663346613546
9,8331678252234
9,7671641791045
9,7127236580517
9,2633663366337
9,4826560951437
9,6411530815109
10,083992094862
9,9850894632207
9,7477656405164
9,3088381330685
9,449203187251
9,7288977159881
10,1189296333
10,108910891089
9,8091451292247
10,345273631841
9,8642220019822
9,7087475149105
9,7465346534653
9,6683266932271
9,4661354581673
9,5074331020813
9,9604352126607
9,6818181818182
9,7900497512438
9,6121031746032
9,6223984142716
9,9940417080437
8,9365708622398
10,453914767096
10,042786069652
9,6600594648166
9,4995024875622
9,5864811133201
9,1140873015873
9,7169811320755
9,6683217477656
9,9592445328032
10,08449304175
10,114427860697
9,5363184079602
9,4767096134787
9,8376237623762
9,8918650793651
9,4781312127237
9,0894632206759
9,9044776119403
8,9791252485089
9,607532210109
9,4662027833002
9,7968441814596
9,4865671641791
9,1660039761431
9,6954365079365
10,106824925816
9,9642502482622
9,3617443012884
10,133068520357
9,7435643564356
10,013888888889
9,5805168986083
9,941351888668
9,1300893743793
9,1282306163022
9,403578528827
9,7311507936508
9,571144278607
9,6067527308838
9,9236111111111
9,7380952380952
10,067193675889
9,3416087388282
10,30585898709
9,7589285714286
9,9270216962525
10,190049751244
9,6832669322709
10,058473736373
9,8354806739346
9,9335976214073
9,8156590683845
9,8537313432836
9,5519287833828
10,159045725646
10,114200595829
9,0873882820258
9,4308457711443
9,8376494023904
9,2756218905473
10,006944444444
10,12909632572
8,9485148514851
9,8725099601594
10,090547263682
9,7425447316103
9,6946640316206
9,3346534653465
9,852912142152
9,6369047619048
10,025793650794
9,8618290258449
9,9203187250996
10,120158887786
9,6925373134328
10,526368159204
10,205357142857
9,6059405940594
9,5208747514911
9,8615232443126
9,4995044598612
9,8731417244797
9,3200795228628
10,326388888889
9,2827380952381
9,9010880316518
9,4350842418236
9,9213930348259
9,3286991062562
9,9185700099305
10,051741293532
9,7326043737575
9,5630585898709
9,5375494071146
9,7386138613861
9,8200795228628
9,843253968254
9,2208955223881
9,5366336633663
9,5781094527363
9,9652087475149
9,648406374502
9,8927507447865
9,1322067594433
9,6009900990099
9,8011928429423
9,5239043824701
9,3035714285714
9,8558648111332
9,0915422885572
9,9683168316832
9,6778989098117
9,9285004965243
9,9073705179283
9,8182720953327
9,5312810327706
9,6600397614314
9,8860257680872
9,0856573705179
10,09623015873
9,7770069375619
9,7066402378593
9,9542288557214
9,8671952428147
9,485119047619
9,6133200795229
9,4199004975124
9,5278330019881
9,7435387673956
10,024801587302
9,1792828685259
9,8490566037736
9,2973240832507
9,7213438735178
10,031746031746
9,7383084577114
9,798411122145
9,6192842942346
10,061569016882
9,4121151936445
9,7074626865672
10,137040714995
9,7179741807349
10,030723488603
9,7311507936508
10,01588877855
9,8874501992032
9,3922542204568
9,7274529236868
9,8544554455446
10,360199004975
9,9940357852883
10,261904761905
9,8227722772277
10,053677932406
9,3363184079602
10,308531746032
9,8190854870775
9,8706467661692
10,023762376238
10,10307234886
