AVGQLen:mean
803,771812749
656,14770916335
1066,4153386454
1168,934063745
1048,0570717131
988,12450199203
779,17749003984
741,39721115538
888,57848605578
1250,6483067729
994,43227091633
1014,9065737052
1054,1849601594
1008,1250996016
1215,3537848606
912,35527888446
776,08446215139
975,32151394422
853,59571713147
1062,1496015936
864,99193227092
1419,449501992
1003,1839641434
1156,346812749
1095,5461155378
863,0687250996
1013,234561753
953,94203187251
810,50896414343
892,29332669323
1149,553187251
1051,696812749
949,09203187251
1007,9016932271
922,84432270916
1164,7608565737
943,72091633466
1027,7033864542
900,66992031873
976,67978087649
765,28635458167
850,14930278884
960,87011952191
1159,1255976096
737,27121513944
911,27171314741
962,08764940239
1109,3891434263
924,65896414343
1173,3144422311
810,42868525896
982,16762948207
943,42778884462
808,40258964143
1154,6803784861
822,53735059761
820,7265936255
872,30607569721
1250,4001992032
1085,1913346614
881,87370517928
936,7985059761
867,5390438247
1018,896314741
977,99043824701
1016,0271912351
1131,8253984064
1089,3088645418
1116,5416334661
800,25229083665
1050,0173306773
1133,5190239044
1138,8607569721
1017,9037848606
898,68067729084
1141,625498008
1113,9671314741
766,73615537849
1243,7989043825
961,31075697211
765,12539840637
1143,2907370518
998,93496015936
948,77101593626
1299,5077689243
894,09083665339
870,92609561753
803,31165338645
761,1078685259
950,62320717131
836,45338645418
905,36503984064
928,8515936255
807,08615537849
995,23197211155
1346,3623505976
909,58675298805
965,06145418327
811,55119521912
1262,2545816733
1027,040936255
910,64183266932
1110,3182270916
1178,0236055777
1030,6167330677
914,61603585657
993,63675298805
960,06225099602
795,28665338645
913,28545816733
1322,4257968127
821,04571713147
1091,7668326693
886,91424302789
836,78097609562
854,20229083665
1101,780876494
1031,0201195219
838,01264940239
987,64143426295
856,05806772908
850,33934262948
831,80976095618
1124,971314741
1248,3853585657
1022,4567729084
1435,3109561753
1108,3262948207
1311,8400398406
1184,5128486056
1178,2265936255
1256,7727091633
844,35478087649
865,85139442231
824,72241035857
914,91344621514
1104,4322709163
1233,9945219124
993,75517928287
874,29183266932
993,20498007968
1205,2443227092
979,63735059761
869,23037848606
954,71553784861
819,1719123506
1148,1352589641
1330,7047808765
1450,0209163347
957,01235059761
1071,0306772908
892,88137450199
962,66613545817
878,4765936255
1143,6479083665
974,47211155378
1309,0250996016
837,45856573705
1237,4917330677
1057,7944223108
1069,8492031873
887,49402390438
769,24920318725
854,48575697211
947,59472111554
903,30179282869
1125,7119521912
1109,2342629482
817,20687250996
1055,0836653386
907,29701195219
1350,7357569721
1092,7826693227
858,27639442231
972,59332669323
827,65019920319
1041,0957171315
850,46135458167
998,08266932271
968,23914342629
895,85866533865
939,52669322709
1176,5620517928
875,37848605578
1041,8337649402
1196,6679282869
1378,524501992
1063,2977091633
801,57848605578
783,70697211155
842,89442231076
1039,4007968127
891,75
817,71454183267
1349,7136454183
846,48376494024
782,95348605578
955,90099601594
734,96035856574
627,15766932271
