exceedM:last
1,0933333333333
1,2533333333333
1,224
1,168
1,232
1,008
1,1146666666667
1,136
1,136
0,96533333333333
1,1306666666667
1,2266666666667
1,2346666666667
1,088
1,224
1,1226666666667
1,1146666666667
1,0933333333333
1,192
1,3306666666667
1,1413333333333
1,1626666666667
1,1946666666667
1,2186666666667
1,1413333333333
1,1626666666667
1,1493333333333
1,224
1,0986666666667
1,336
1,0533333333333
1,1493333333333
1,1306666666667
1,1146666666667
1,064
1,128
1,2213333333333
1,1466666666667
1,0693333333333
1,1493333333333
0,99466666666667
1,184
1,1546666666667
1,032
1,008
1,0186666666667
1,1626666666667
1,2506666666667
1,0453333333333
1,344
1,08
1,1786666666667
1,1173333333333
1,256
1,24
1,0773333333333
0,99466666666667
1,048
1,0746666666667
1,1226666666667
1,2053333333333
1,0053333333333
1,1253333333333
1,1813333333333
1,1866666666667
1,2373333333333
1,3733333333333
1,256
1,32
1,2613333333333
1,352
0,97866666666667
1,184
1,1493333333333
1,0826666666667
1,1066666666667
1,2986666666667
1,072
1,2853333333333
1,1253333333333
1,208
1,184
1,104
1,1493333333333
1,232
1,048
0,912
1,1733333333333
1,152
0,98666666666667
1,1386666666667
1,1626666666667
1,0906666666667
1,4266666666667
1,1333333333333
1,128
1,12
1,2346666666667
1,0266666666667
1,1893333333333
1,0533333333333
1,4106666666667
1,1786666666667
1,2346666666667
1,2346666666667
1,0053333333333
1,208
0,95733333333333
1,0693333333333
1,0373333333333
1,264
1,1253333333333
1,296
1,0693333333333
1,1893333333333
1,208
1,1466666666667
1,1653333333333
1,2373333333333
1,1813333333333
1,0586666666667
1,0826666666667
1,0613333333333
1,2133333333333
1,1173333333333
1,248
1,2266666666667
1,2453333333333
1,1893333333333
1,1573333333333
1,4026666666667
1,032
1,192
1,2106666666667
1,3333333333333
1,2746666666667
1,1946666666667
1,248
1,2773333333333
1,144
1,1573333333333
1,1813333333333
1,1866666666667
1,152
1,032
1,1226666666667
1,0986666666667
1,3146666666667
1,248
1,0613333333333
1,2133333333333
1,3653333333333
1,1093333333333
1,1253333333333
1,1653333333333
1,048
1,0906666666667
1,1893333333333
1,1733333333333
1,0586666666667
1,1626666666667
1,224
1,056
1,1226666666667
1,1413333333333
1,2613333333333
1,0506666666667
1,112
1,176
1,16
1,224
1,064
1,208
1,112
1,08
1,1866666666667
1,1653333333333
0,98933333333333
1,2133333333333
1,112
1,0453333333333
1,2293333333333
1,1573333333333
1,1253333333333
1,0453333333333
1,2906666666667
1,0986666666667
1,2053333333333
1,0453333333333
1,2506666666667
1,2373333333333
1,2293333333333
1,1946666666667
1,168
1,2213333333333
1,176
1,2586666666667
1,1973333333333
1,2906666666667
1,1866666666667
