ThroughputStat:last
815859,9
806237,93333333
809173,56666667
801869,7
806816,8
808811,53333333
804103,93333333
817881,23333333
820448,36666667
816710
807181,06666667
805390,3
809726,3
816510,06666667
816419,23333333
809195,1
806153,6
805014,4
792669,93333333
812530,9
812895,16666667
807030,26666667
802570,63333333
804985
789047,26666667
806448,6
819168,33333333
808490,23333333
815273,53333333
809559,8
819664,26666667
799771,7
787388,33333333
812088,9
804178,13333333
811881,56666667
811826,2
816841,96666667
807398,73333333
804380,66666667
797458,4
811804,2
817391,16666667
805829,06666667
806445
809186,6
809685,53333333
811645,43333333
809851,53333333
792063,76666667
809625,13333333
807303,83333333
799498,23333333
806290,36666667
808817,43333333
805252,4
814089,4
808881,13333333
815183,33333333
806986,7
802833,8
802935,96666667
813987,76666667
806042,63333333
806273,4
807624,16666667
803868,76666667
817230,2
812815,56666667
811245,06666667
807876
817257,2
809209,6
815856,83333333
807432,86666667
809391,23333333
807065,16666667
813037
802639,3
802694,73333333
807203,26666667
818696,33333333
812982,96666667
813110,53333333
808631
816858,96666667
814408,93333333
803970,83333333
802640,43333333
808882,73333333
799389,5
806319,16666667
813049,1
810710,23333333
798833,8
810746,96666667
794348,86666667
811507,3
801968,56666667
811645,43333333
815259,93333333
806596,93333333
816162,23333333
804276,36666667
813926,36666667
805733,36666667
809858,73333333
814966,36666667
810351,46666667
801896,73333333
811941,06666667
801346,2
806523,5
807232,43333333
799836,96666667
801952,7
810926,83333333
814317
808631,13333333
809479,9
811018,16666667
809084,83333333
813107,7
813167,26666667
809473,63333333
803429,76666667
805309,3
812025,4
812703,26666667
801726,4
803524,16666667
813907
816920,36666667
811872,4
808281,23333333
816540,53333333
818312,46666667
810542,76666667
809725,1
812824,43333333
809686,1
813356,76666667
816801,36666667
809946,93333333
804571,96666667
814077
807896,46666667
806088,73333333
807912,13333333
803086,83333333
811350,33333333
812684,7
807239,23333333
804338,23333333
815010,06666667
811595,66666667
807691
821127,66666667
817627,2
802004,26666667
811464,63333333
803243,7
812417,83333333
803995,9
807812,93333333
809241,83333333
808624,56666667
798453,53333333
809483,7
807162,63333333
815729,1
812417,83333333
801035,8
803502,7
813622,36666667
811929
808226,93333333
810104,53333333
809983,93333333
807983,2
816143,46666667
809259,1
804565,7
809236,66666667
807351,1
817168,4
800334,3
811694,9
794993,33333333
804222,1
796934,86666667
804676,33333333
802264,06666667
816616,43333333
811943,2
814380,8
814200,16666667
815424,76666667
813553,83333333
806388,96666667
